Data,Cliente,Endereco,OS Digital,Relato
19/09/2025,Cond. Vale Verde,"R. João Artoni Testae, 3 - Jardim Testae, Guarulhos - SP, 07130-510 - Cond. Vale Verde",https://app.auvo.com.br/informacoes/tarefa/6d94436d-5d5b-47d8-8a6a-8d48550413ca?chave=2fI1ak-NHlXA3yvr5BmCLA,"Realizado manutenção preventiva em todos os equipamentos 
Bicicleta horizontal speedo R35x está com as pilhas descarregada, necessário troca
Elíptico speedo E35X está com as pilhas descarregada, necessário troca
Bicicleta speedo R35x está com parte plástica que vai no cano do banco quebrada, saindo e deixando o banco sem encaixe.
Teste ok"
19/09/2025,CONDOMINIO CONJUNTO RESIDENCIAL NOVA GUARULHOS,"Av. Estilac Leal, 160 - Vila das Palmeiras, Guarulhos - SP, 07013-142",https://app.auvo.com.br/informacoes/tarefa/80831d56-42f7-47e5-b65f-ee46831e4977?chave=kWtyOEP1UIsB4kvPuRWh6w,"Realizado manutenção preventiva em todos os equipamentos 
Remo starke está com a fita danificada e a fivela do trava pé danificado 
Cadeira abdutora/adutora starke, está com 2 estofados danificados 
Cadeira extensora/flexora starke está com 1 estofado danificado
2 esteiras  speedo TR6 pro estão sem carenagem traseira 1 lado direito, 1 lado esquerdo 
Teste ok"
19/09/2025,CONDOMINIO MANSAO DE VERONA,"Alameda Subtenente Francisco Hierro, 360 - Parque Novo Mundo, São Paulo - SP, 02187-040",https://app.auvo.com.br/informacoes/tarefa/6215aaa8-c1e4-4522-9698-7b2d32287c8c?chave=iE815QMjyH-i6fCiBStubQ,"Realizado manutenção preventiva em todos os equipamentos 
Bicicleta horizontal speedo R55
Estação com 1 rodinha do banco danificado, realizado ajuste nas 4 rodinhas estavam sem parafuso de fixação
Morador reclamou de barulho na esteira, foi verificado que a 
Esteira starke 6.5 está com a solda do braço quebrado, necessário reparo.
Estação de musculação starke 1 rolinho está danificado 
Teste ok"
19/09/2025,Condominio Residencial Sunville Aruja,"Condominio Residencial Sunville Aruja Estr. dos Índios, 2645 - Bairro do Limoeiro, Arujá - SP, 07439-060",https://app.auvo.com.br/informacoes/tarefa/a50b1d1a-cdc2-4859-b5af-8d1be4b4b8c3?chave=8teKLM71Pvk5rvkR3JC-3w,"Realizado manutenção preventiva em todos os equipamentos 
Cross over starke está com o cabo danificado, lado direito 
Remo starke, está sem os espaçadores da roldana da fita
Teste ok"
22/09/2025,Condomínio Esplanada Resort,"Rua Laurent Martins, 479, Jardim Esplanada, São José dos Campos - SP, 12242-431, Brasil",https://app.auvo.com.br/informacoes/tarefa/2ce42b44-269f-44f8-af6e-37d9993ceb72?chave=3ysv-veVlpkjOyGhAGIVvg,"Realizado manutenção preventiva em todos os equipamentos 
Cadeira extensora/flexora speedo está com o estofado do rolo danificado.
Teste ok"
22/09/2025,BARÃO PALACE,"R. Azevedo Sampaio, 243 - Vila Formosa, Jacareí - SP, 12307-730",https://app.auvo.com.br/informacoes/tarefa/0bec7d9c-fc91-4143-9c6c-00f63ffb25d1?chave=jle8qvVtHZanloqkk-egVA,"Esteira não está funcionando, foi verificado que o inversor se encontra todo molhado.
Retirado para orçamento 
A medida do piso não foi necessário, o eng. Já realizado e enviou."
23/09/2025,Celebration Life,"R. São Diego, 97 - Vila Lopes, Jacareí - SP, 12305-650",https://app.auvo.com.br/informacoes/tarefa/8d9ae09c-e960-4ce1-a47e-817102e60c6a?chave=Zq3l7afeRCJl1dqFo50-5g,Foi realizado a retirada da roda de inércia para orçamento.
23/09/2025,Condomínio Vivendas São João ,Condomínio Edifício Vivendas São João,https://app.auvo.com.br/informacoes/tarefa/5b9e9bb5-1e95-4650-a98d-d18d9489ebdf?chave=Q1lQgjdPTVFoN9KCQdxDtQ,"Manutenção preventiva em todos os equipamentos 

Orçamento 

Eixo da bicicleta horizontal está danificado é necessário a substituição"
23/09/2025,FLORADAS ARBOVILLE,"Estr. Mun. Abade Biagino Chieffi, 2655 - Pagador de Andrade, Jacareí - SP, 12334-480",https://app.auvo.com.br/informacoes/tarefa/692ab679-8772-4c84-9e36-38f09dde5ea6?chave=2ZHpSXlDUtHtyAcKDLGx-w,"Realizado troca da lona esteira speedo TR8 pro
Foi verificado que o deck está danificado 
Teste ok"
23/09/2025,Equilibre-se,"Rua Professor Everardo Miranda Passos, 87 - Vila Betania, São José dos Campos - SP, 12245-604",https://app.auvo.com.br/informacoes/tarefa/0b8eb001-cd33-456f-aa0b-9426a6200478?chave=NQdI7oweBCMTYPAEnc-yiQ,"Manutenção preventiva em todos os equipamentos.

Orçamento

Cabo do crossover na parte esquerda está danificado recomenda-se a troca preventiva"
23/09/2025,Gustavo Bernardino de Camargo ,"R. Vinte e Três de Maio, 475 - Centro, Guararema - SP, 08900-000 - Sala 6",https://app.auvo.com.br/informacoes/tarefa/480df3ae-5549-45c0-ac02-0e05b0c40167?chave=cd-awxzHfq-j8M0GWlVy-w,"Realizado troca do cabo cadeira
 flexora/ extensora starke 2,80M
Feito aperto em toda a estrutura e lubridicado.
Pino trava eixo quebrado, necessário troca.
Teste ok"
23/09/2025,CDF Loja,Casa do Fitness SJC,https://app.auvo.com.br/informacoes/tarefa/5cbcb331-a8ef-42d9-ab9b-fa7fa140f3fb?chave=o0X2hH3B9VqQZq5znFWGRQ,"Manutenção preventiva em todos os equipamentos do showroom.

Orçamento 

Cabo Cross está danificado"
24/09/2025,RESIDENCIAL TARSILA DO AMARAL,"R. São Francisco das Chagas, 127 - Vila Nossa Sra. das Gracas, Taubaté - SP, 12060-480",https://app.auvo.com.br/informacoes/tarefa/2e58a238-6e3b-4e46-9af3-f2c4d140bc48?chave=UE2x-vNAUQ1jN5e8lZewIg,"Foi realizada a verificação e na academia do condomínio há três bicicletas sendo 2 b55sg.

O painel de uma está com o adesivo danificado mas a mostragem de dados do painel está funcionando já o outro está danificado.
Ele até funciona em questão de sistema mas não mostra na tela, pois seu display está danificado.

Orçamento

Painel B35sg v1"
24/09/2025,Academia FitnessClub,"Av. Prof. Ernesto de Oliveira Filho, 1421 - Lavadouro de Areia, Taubaté - SP, 12041-053",https://app.auvo.com.br/informacoes/tarefa/ec184e31-a41d-4eb9-bcc1-6515877e64f4?chave=yXj-Cg7qhQELVZT-68RVJg,"Foi realizado a inspeção da esteira e apontado que um dos cabos estava danificado fazendo com que o equipamento estivessem mau funcionamento.

Os cabos são com conexões diretas preso a fita isolante e com na parte da chave de segurança 

Foi analisado que a esteira estava faltando um cabo, acabou esse que foi pego de uma esteira que não estava funcionando fazendo com que o equipamento voltasse a funcionar 100%.

 Foi realizada a limpeza interna e externa da esteira assim como a sua lubrificação.

 Foi realizado o teste na esteira não apontando nenhum erro recorrente as teclas do painel, lona, deck ou estrutura metálica"
24/09/2025,Edifício Grand View,"Av. Salmão, 500 - Parque Res. Aquarius, São José dos Campos - SP, 12246-260",https://app.auvo.com.br/informacoes/tarefa/11815f12-ea83-439d-bcd8-b7a1a092cca2?chave=-3-WYjm-gxOSE2GOWXHhOA,"Realizado manutenção preventiva em todos os equipamentos 
6 pilhas das bicicletas speedo B55SG estão danificadas 
Estação de musculação necessário troca do cabo, foi destorcido mas sempre volta a torção.
Teste ok"
25/09/2025,RESIDENCIAL SOLAR DAS PITANGUEIRAS,"Av. dos Resedás, 101 - Vila Iracema, São José dos Campos - SP, 12228-220",https://app.auvo.com.br/informacoes/tarefa/b6707e13-992c-4c1c-8b9a-7a4e389c3766?chave=wExo8SE7VxrfHi-fQLUPCA,"Realizado manutenção preventiva em todos os equipamentos 
2 bicicletas KV 6.3i está sem trava pés, 2 pilhas AA sem carga, em cada uma delas
Estação de musculação Kikos está com cabo danificado 
Elíptico kikos9200 estava com a porca do eixo solta, realizei o ajuste e apliquei trava rosca
Esteira kikos KX3000l não está funcionando touch do painel velocidade 3 e botão do braço velocidade -
Sem 2 carenagens traseira
Teste ok"
25/09/2025,JARDIM TERRAS DO VALE ASSOCIACAO DOS ADQUIRENTES DE LOTES DO LOTEAMENTO RESIDENCIA,"Rua das Guaimbes, Caçapava - SP, Brasil",https://app.auvo.com.br/informacoes/tarefa/f6255b0e-a49a-4b23-acd7-fe6728c7336f?chave=oUXPhsiU3MnjHnMcZWqebQ,"Foi realizada a verificação e o pino está de acordo com o padrão da máquina.
Foi questionado se o fato dele ter um jogo lateral influencia o pino soltar porém não há influência uma vez que o pino está encaixado de frente não tendo a possibilidade dele soltar conforme o jogo lateral.

Tentei verificar a possibilidade diminuir o espaçamento das rodas que prendem o suporte porém elas não tem ajuste sendo necessário ver a possibilidade de talvez trocar o conjunto de rodinhas.

Pelo knob está posicionado dentro do gancho de suporte não é possível colocar um knob maior do que o atual"
25/09/2025,Paulo Solda,"R. Odete, 210 - Centro, Jacareí - SP, 12307-440",https://app.auvo.com.br/informacoes/tarefa/35d354f0-62ba-4176-a3b2-3a8371c62358?chave=xPdRSgUvSv7WAqfvQdh-fA,"Foi entregue para soldar 1 banco
1 suporte"
26/09/2025,Priscila de Freitas Cassiano Nunes,"R. José Pereira dos Santos, 325 - Urbanova, São José dos Campos - SP, 12244-484 - Condomínio Altos da Serra I  Urbanova",https://app.auvo.com.br/informacoes/tarefa/ca9d2b78-600a-4910-a5e2-c1ae49d9228b?chave=GaaVlyQXiTJaKmQ7lyPKxQ,"Foi realizada a movimentação da esteira solicitada.

Foi realizada a manutenção preventiva na esteira.

Orçamento 

Recomenda-se A troca do pistão da esteira"
26/09/2025,ATHMOSPHERE VILA EMA,"Av. Heitor Villa Lobos, 600 - Jardim Sao Dimas, São José dos Campos - SP, 12243-260",https://app.auvo.com.br/informacoes/tarefa/cc3635fa-cc57-4ab7-96f0-91d49613e178?chave=fSG0cO-ff-1YnyqPdC9pTw,"O sensor de batimentos está quebrado. Ele é feito com encaixe e um lado quebrou. O recomendado seria a troca. Mas o sensor ja não funcionava afetivamente. 

Uma possibilidade é retirar os sensores e colocar uma borracha única dos dois lados"
26/09/2025,Verano Home Resort ,"R. São Diego, 500 - Jardim California, Jacareí - SP, 12305-650",https://app.auvo.com.br/informacoes/tarefa/d0be0440-a865-43a0-b57e-a85b3a6d9f1f?chave=x9sahBe7euQ8el7KQFSLAQ,"Foi verificado que não a necessidade trocar os cabos do Cross, não estão danificados, apenas necessário 2 bolinhas nos terminais. Tem 1 roldana quebrada necessário troca e o equipamento precisa de aperto e lubrificação nas torres de peso e na barra seletora de altura.
3 bicicletas evolution B902 estão sem trava pés, 2 estão com cabos do sensor de batimentos danificados, 1 necessário trocar pilhas AAA.
1 elíptico necessário aperto de estrutura.
Banco do supino necessário aperto de estrutura e faltando 2 parafusos no acento.
3 esteiras evolution 4000 pro sem carenagem traseira, 3 sem lubrificação no deck, 3 necessário fixação dos estribos."
29/09/2025,Tiago Guimarães,"R. Marselha, 745 - Esplanada Independência, Taubaté - SP, 12041-113 - Condomínio Taubaté Village R4",https://app.auvo.com.br/informacoes/tarefa/ee0cc718-e11c-446f-8fa8-2362752ea0b1?chave=Ci64WlH9RfHHg7qK4OZRzQ,"Barulho da esteira vem do motor.

Orçamento 

É necessário a troca do motor 110"
29/09/2025,JARDIM TERRAS DO VALE ASSOCIACAO DOS ADQUIRENTES DE LOTES DO LOTEAMENTO RESIDENCIA,"Rua das Guaimbes, Caçapava - SP, Brasil",https://app.auvo.com.br/informacoes/tarefa/060b4d8a-4628-4480-a230-6962d1c9b883?chave=rgV4afayITbx85erkeXY-w,"Troca dos cabos da extensora e do supino Reto.

Orçamento 

Mola do ajuste do banco do leg máquina"
29/09/2025,SKY HOUSE CLUB,"Rua Professor Duílio Panziera, 101 - Altos do Esplanada, São José dos Campos - SP, 12246-015",https://app.auvo.com.br/informacoes/tarefa/55c4047a-d73e-42f5-bf6b-8b9d303c725f?chave=MYM2gNZhQTYCuR4HdhYq8Q,"Foi realizada a troca dos dois cabos da cadeira abdutora. 

O ajuste do suporte de pé do elíptico está bom não sendo necessário apertar ou fazer outros ajustes, claro que comparado a peça que não está danificada ele demonstra um jogo maior porém  essa movimentação não é perceptível a utilizar o equipamento"
29/09/2025,Edifício Belo Horizonte,"R. José Ivair de Souza, 51 - Jardim Estoril, São José dos Campos - SP, 12232-060",https://app.auvo.com.br/informacoes/tarefa/66c01313-2230-42f4-8141-3b3eae03c973?chave=npHUnS-B-jV4RhOibK5PvA,"Foi realizado a troca do cabo 3,10m

Orçamento 
Foi analisado os cabos e o da cadeira extensora está danificado, não atrapalha a utilização.

As duas bolas do cross estão danificadas e não estão prendendo conforme necessário.

Foi realizado a movimentação do Cross e do puxador alto o mais distante possivel, respeitando o limite dos demais equipamentos"
