Data,Cliente,Endereco,OS Digital,Relato
22/08/2025,Parque Jaguaripe,Parque Jaguaripe,https://app.auvo.com.br/informacoes/tarefa/af76767d-9639-4388-88e2-f55f96f1bf10?chave=Izf3EGOA3GxgR0Vmf5Ri5g,"Realizado manutenção preventiva em todos os equipamentos 
Teste ok"
22/08/2025,Beira Rio,"Alameda das Tipuanas 33, Jacareí - SP, 12320-050, Brasil",https://app.auvo.com.br/informacoes/tarefa/aeac587c-545f-4380-9eae-f0ccf0413295?chave=8haCzJJIamAaXEe6WR26zA,"Realizado manutenção preventiva em todos os equipamentos 
Cabo da estação de musculação está danificado 
Teste ok"
22/08/2025,ALVORADAS ARBOVILLE INCORPORADORA SPE LTDA,ESTRADA MUNICIPAL ABADE BIAGINO CHIEFFI 2.795 - ALVORADAS ARBOVILLE,https://app.auvo.com.br/informacoes/tarefa/61b3f42b-4084-4374-ae30-bcddae204246?chave=Fr-Drh0YkBNwJOG14H78VA,"Realizado manutenção preventiva em todos os equipamentos 
1 esteira Kikos ks4202i  apresentando erro e05, verificado conexões, cabos tudo ok, liga, da start e ela para.
1 bicicleta está com pilhas fraca
Teste ok"
22/08/2025,FLORADAS ARBOVILLE,"Estr. Mun. Abade Biagino Chieffi, 2655 - Pagador de Andrade, Jacareí - SP, 12334-480",https://app.auvo.com.br/informacoes/tarefa/9c3ae136-502f-46d5-b288-c5ff92aa2b6f?chave=WKBqxV-JRoyH3-bXYHssow,"Realizado manutenção preventiva em todos os equipamentos 
1 esteira está com a lona danificada, necessário troca.
1 bicicleta o painel não está funcionando.
Teste ok"
22/08/2025,Movere,"R. Shigemasa Ota, 645 - Res. Sol Nascente, São José dos Campos - SP, 12236-071",https://app.auvo.com.br/informacoes/tarefa/b97b03a2-decb-4805-b5e1-26e8939ecd83?chave=mS40kLc1LgP76z5Cgj0JKQ,"Manutenção preventiva em todos os equipamentos.

Ajuste do cabo e da flauta da cadeira abdutora/adutora"
22/08/2025,MEDITERRÂNEO,"R. José Cobra, 321 - Palmeiras de São José, São José dos Campos - SP, 12237-821",https://app.auvo.com.br/informacoes/tarefa/0a5e2d65-3ce0-45c4-82a0-ef60a42d54d5?chave=XXhtqkmBobW9I7hhHvcuOA,"Deck 700x1320
Lona 3000x570
Esteira kikos ks5403i ao lado da janela estão com a membrana  lona e deck danificados 

Demais equipamentos estão precisando de manutenção"
25/08/2025,Equilibre-se,"Rua Professor Everardo Miranda Passos, 87 - Vila Betania, São José dos Campos - SP, 12245-604",https://app.auvo.com.br/informacoes/tarefa/af616b8c-80ce-4510-9134-896a46179029?chave=KwmrtqEDvXDv5z-h08wkzw,"Realizado manutenção preventiva em todos os equipamentos 
Cabos do Cross está danificado.
Cabo da abdutora/adutora danificado 
Teste ok"
25/08/2025,Condomínio Portal da Vila,"R. Yukiko Ishida, 201 - Jardim Alvorada, São José dos Campos - SP, 12246-877",https://app.auvo.com.br/informacoes/tarefa/28b3dfc4-52f9-4165-9dbf-1a9637e92a26?chave=8uUW5S6d99vSrUqhIyIOkw,Manutenção preventiva em todos os equipamentos
25/08/2025,Impulso Fisioterapia,Impulso Fisioterapia,https://app.auvo.com.br/informacoes/tarefa/8ea51aec-6b5a-44b6-944d-5c3cbc864b94?chave=KbFP6zCFfkQf-Tvqy51-4g,"Realizado manutenção preventiva em todos os equipamentos 
Cross cabo danificado 
Cadeira extensora/ flexora cabo danificado 
1 Esteira speedo TR8 lona danificada
1 esteira speedo TR9 correia danificada 
Teste ok"
25/08/2025,ROYAL PALACE,"Avenida do Tubarão, 221, Parque Residencial Aquarius, São José dos Campos - SP, 12246-140, Brasil",https://app.auvo.com.br/informacoes/tarefa/1702119b-23e9-4934-b9d1-a111a254cb16?chave=1C0dm-xCmDQ-ioQ2gLsu3w,"Manutenção preventiva em todos os equipamentos.

É necessário um novo adesivo a partir do mês 5"
25/08/2025,Residencial Garden Family Club,Residencial Garden Family Club,https://app.auvo.com.br/informacoes/tarefa/6b1a04c9-44d8-452d-b44e-3aac207170c7?chave=O9j9-rJxIMv7wKt2C1CUsg,"Realizado manutenção preventiva em todos os equipamentos 
Estação de musculação está com o pino danificado.
1 esteira está com a correia danificada 
Teste ok"
25/08/2025,SKY HOUSE CLUB,"Rua Professor Duílio Panziera, 101 - Altos do Esplanada, São José dos Campos - SP, 12246-015",https://app.auvo.com.br/informacoes/tarefa/134f0e24-9b19-4d41-b06a-23180d6225fd?chave=tCim5oVcmCE1nD2I92cebQ,"Manutenção preventiva em todos os equipamentos 

Cabo do Cross está em boas condições assim como o da cadeira extensora"
25/08/2025,Solar do Barão,"Rua Barão de Jacareí, Jacareí - SP, 12308-001, Brasil - 01 - 01",https://app.auvo.com.br/informacoes/tarefa/1135b290-0890-4a9f-8645-51998aba8d62?chave=uwmjRtP7YS1SrasepqjDNw,"Realizado manutenção preventiva em todos os equipamentos 
Estação de musculação está com cabo danificado 
Bicicleta horizontal está sem trava pés.
Banco está quebrado 
Teste ok"
25/08/2025,Condomínio Esplanada do Sol,"Av. Yêdo Martins, 5 - Conj. Res. Esplanada, São José dos Campos - SP, 12244-820",https://app.auvo.com.br/informacoes/tarefa/08f128b7-496b-4438-9965-4c8afaa5fcda?chave=-2PFh8taR-Brg9EQeJQBVg,Manutenção preventiva em todos os equipamentos
25/08/2025,CIS Garcia Centro Integrado de Saúde,"R. Rui Barbosa, 322 - Centro, Jacareí - SP, 12308-520",https://app.auvo.com.br/informacoes/tarefa/6fc761f7-0698-41c7-9114-14866d3b1623?chave=fr4XQ7VtvVKz1AYnGLIlhw,"Realizado manutenção preventiva em todos os equipamentos 
Leg cabo danificado
Teste ok"
25/08/2025,Condomínio das Amoreiras,"Condomínio das Amoreiras R. Hondo, 351 - Jardim Oriente, São José dos Campos - SP, 12236-100",https://app.auvo.com.br/informacoes/tarefa/61018044-2a0c-41af-9dac-e9f42b71b58b?chave=5GXtrr--HRQhOQuX9P0w0A,"Manutenção preventiva em todos os equipamentos.

Deck da esteira está danificado, como avisado em manutenções anteriores. 

Banco das bikes estão rasgados. E o painel está com pilha fraca.

Cabo da estação está danificados"
25/08/2025,COLINAS PARATEHY NORTE e SUL,COLINAS PARATEHY NORTE,https://app.auvo.com.br/informacoes/tarefa/682dfbae-743c-49a8-8b61-9891cf466095?chave=-QNm5aYWw34TV0Iwlu8DNw,"Foi feita a lubrificação das duas esteiras testadas e nenhuma das duas continuou travando.

A estação está com um dos suporte de roldana danificado, sendo necessário soldar"
26/08/2025,Henrique Jardim Academia Jump,"Av. Nesralla Rubez, 1096 - Centro, Cruzeiro - SP, 12701-000",https://app.auvo.com.br/informacoes/tarefa/1e528ffc-5c96-45a0-9a2b-5e24b78ebfed?chave=tX0exVxnQgNLrlfKPNbkOg,"Realizado a troca de 1 eixo traseiro, teste ok
1° e 2° esteira está fazendo barulho no motor de inclinação, realizado lubrificação nos pontos de fixação mesmo assim barulho continua com a inclinação.
1° esteira cliente reclamou de erro 07
Indicado manutenção preventiva, acúmulo de material no invernor e cooler, possibilitando a causa do erro.
Teste ok"
26/08/2025,Villa di Vita Condominio,"Villa di Vita Condominio Estr. Mun. Itapecirica, 2701 - Jardim Marlene Miranda, Taubaté - SP, 12095",https://app.auvo.com.br/informacoes/tarefa/23704fb3-1a70-41c5-98a0-4e5b547fd4e3?chave=wwiPMUl7-YqDDkESJJMJxQ,"Realizado manutenção preventiva em todos os equipamentos 
Esteira está fazendo barulho no motor, vídeo em anexo.
Teste ok"
27/08/2025,CONDOMINIO MANSAO DE VERONA,"Alameda Subtenente Francisco Hierro, 360 - Parque Novo Mundo, São Paulo - SP, 02187-040",https://app.auvo.com.br/informacoes/tarefa/eee39b2e-e121-4e08-ad3b-e187dd6086c4?chave=fsBMsBMdyGok9V6J7445aQ,"Realizado manutenção preventiva em todos os equipamentos 
Teste ok"
27/08/2025,CONDOMINIO CONJUNTO RESIDENCIAL NOVA GUARULHOS,"Av. Estilac Leal, 160 - Vila das Palmeiras, Guarulhos - SP, 07013-142",https://app.auvo.com.br/informacoes/tarefa/20d0a292-521e-490f-9e24-cbed0cca4c75?chave=okb-MbH8vitlt1IEq-VusA,"Realizado manutenção preventiva em todos os equipamentos 
2 esteiras estão sem carenagem traseira, 1 lado direito, 1 lado esquerdo.
Remo está com a fivela lado direito quebrado.  fita está danificada 
Teste on"
27/08/2025,Condomínio Canadá,"Condomínio Residencial Canadá Rua Dona Tecla,816 - Guarulhos/ SP",https://app.auvo.com.br/informacoes/tarefa/3e7f76a5-6b3a-4257-be6d-5b0645a05a88?chave=DpUvEFWx-Njb-2gQz6I5KA,"Realizado manutenção preventiva em todos os equipamentos 
Teste ok"
27/08/2025,Cond. Vale Verde,"R. João Artoni Testae, 3 - Jardim Testae, Guarulhos - SP, 07130-510 - Cond. Vale Verde",https://app.auvo.com.br/informacoes/tarefa/00cab6f3-c07b-4230-bc74-8144c157c2c1?chave=dcmNaT62OVFsMQnGXliRfg,"Realizado manutenção preventiva em todos os equipamentos 
Regulagem de altura do banco da bicicleta está travando, tentei lubrificar, mas parece que a tinta do tubo está soltando.
Painel do elíptico não está funcionando, necessário pilhas
Teste ok"
27/08/2025,RESIDENCIAL VARANDAS DO INDAIA,"Av. Geraldo Nogueira da Silva, 869 - Porto Novo, Caraguatatuba - SP",https://app.auvo.com.br/informacoes/tarefa/ae0bdb90-bc3e-47a8-a8f2-4072f8c52213?chave=XxY-nKdM58je-1t4TlRXuQ,Manutenção preventiva na esteira alugada
27/08/2025,Estação Do Mar,"Av. Guarda Mirim Juarez, 32 - Indaiá, Caraguatatuba - SP, 11665-340",https://app.auvo.com.br/informacoes/tarefa/ccce7847-a96c-4b3a-83f8-2387e37b8810?chave=6wIQEoAHX8PER-nP33Zb7w,"Manutenção preventiva em todos os equipamentos.

Foi solicitado pelo síndico o alinhamento da esteira ao lado da porta de vidro e o orçamento do rendimento esquerdo da mesma esteira"
28/08/2025,RESIDENCIAL JARDIM AMERICA,"Av. Guadalupe, 11 - Jardim America, São José dos Campos - SP, 12235-000",https://app.auvo.com.br/informacoes/tarefa/5ae6b9d5-a218-4aee-8660-f9a613cb0ce3?chave=QASbOTc6NsUO6ueyO-9kZg,"Realizado manutenção preventiva em todos os equipamentos 
Bicicleta speedo estava com a correia solta, e o tensionador estava solto. Realizado o ajuste
Zelador acompanhou 
Teste ok."
28/08/2025,Condomínio Vivendas São João ,Condomínio Edifício Vivendas São João,https://app.auvo.com.br/informacoes/tarefa/8ad00898-7124-40b8-b0ce-1d24a7385032?chave=83r5O6dP6T87G11yc-2B-w,Manutenção preventiva em todos os equipamentos
28/08/2025,Condomínio Esplanada Resort,"Rua Laurent Martins, 479, Jardim Esplanada, São José dos Campos - SP, 12242-431, Brasil",https://app.auvo.com.br/informacoes/tarefa/cb80b6ae-d675-4f10-a296-0a224f58ada6?chave=PFcbEwC1Rv2z2Lpooc9x-Q,"Manutenção preventiva em todos os equipamentos alugados. 

Foi necessário fazer ajustes as rodinhas de inclinação da esteira tr8 pro"
28/08/2025,PREMIUM BELA VISTA,"Av. Dr. Mario Galvão, 252 - Jardim Bela Vista, São José dos Campos - SP, 12209-004",https://app.auvo.com.br/informacoes/tarefa/2f79e5d0-aeaa-49b1-b05a-3e58f20743b4?chave=SMizkEX7a5tsXiqI1qnjPA,"Realizado manutenção preventiva em todos os equipamentos 
Estação de musculação está com cabo danificado 
Banco da bicicleta está com o estofado danificado 
Teste ok"
28/08/2025,CONDOMINIO LIBERTA,"Av. Vinte e Três de Maio, 513 - Vila Maria, São José dos Campos - SP, 12209-410",https://app.auvo.com.br/informacoes/tarefa/774dc5d6-ffa6-4fca-afe8-0362058c132a?chave=ogVkeHxgB50f-c5odriOBA,"Realizado manutenção preventiva em todos os equipamentos 
Ajuste do cabo da estação de musculação 
Zelador relatou que os moradores utilizam mais a esteira speedo!
Teste ok"
28/08/2025,LA VIE CLUB RESIDENCE,"R. Vinte e Um de Abril, 777 - Monte Castelo, São José dos Campos - SP, 12215-290",https://app.auvo.com.br/informacoes/tarefa/4f729e75-5a82-4d20-a49c-80d6f33cfcd6?chave=ItVs8EzXwF3mpY8Oz4CpKg,Manutenção preventiva em todos os equipamentos
